gene_symbol	TCGA-04-1348-01A-01R-1565-13	TCGA-04-1357-01A-01R-1565-13	TCGA-04-1362-01A-01R-1565-13	TCGA-04-1364-01A-01R-1565-13	TCGA-04-1365-01A-01R-1565-13	TCGA-04-1514-01A-01R-1566-13	TCGA-04-1519-01A-01R-1565-13	TCGA-09-0364-01A-02R-1564-13	TCGA-09-0366-01A-01R-1564-13
CYTH2	3.7225436218902	4.65121246017563	4.24490608187577	5.10091795456222	4.21944735000687	4.15046950531744	4.1697927483352	4.9275864590085	4.65844001040012
CYTH3	2.79487329711662	3.01127270519297	3.41881992667052	4.29041334473378	3.1503140075852	3.6503980956046	3.95174816823459	4.57445396231013	3.17181257449288
CYTH4	3.43674751538324	4.14639047567022	2.62302847895013	0.697912123085353	3.14618304343239	0.600005362079288	0.984243937119116	0.714848982066289	4.88377964083844
CYTIP	2.8947671347348	3.62511615717736	0.760270433784164	0.284267859106375	2.49319001529153	0.583330370656752	0.497945545630701	1.02762543420017	2.74058416450827
CYTL1	0.502304935469329	0.671233036218508	1.51103481150113	4.39127487075591	0.91146709831487	4.02116521403892	4.15046950531744	3.30671778641015	2.26820231001651
CYYR1	1.83715973656652	2.55605216851571	1.68065067061012	2.17342681761621	4.40619990228809	5.33823078255926	7.67190757614622	3.74803716432932	1.0185458722339
D2HGDH	4.73178061958792	4.12970587071599	3.92143061790544	3.28553982321128	4.65522014805585	3.6330417114977	4.09076114242928	5.13557919403034	4.44342099862479
DAAM1	3.25411750009078	2.52055651664022	2.76276869892948	2.81082023241156	2.75355126853132	3.85592692675264	5.06949939152426	2.91026735609337	2.87119862753845
DAAM2	2.8885279851742	5.35810751118522	3.26419455734173	2.80489178894272	4.11632815649171	2.38628839211346	0.54378953972505	1.9020357502893	2.93006777171262
DAB1	0	0.0564407222338077	0.0172760345177349	0.00178271118464312	0.0278268077954252	0.148222828574168	0.00575469691528389	1.2032907541384	0.043835077774123
DAB2	3.80393580843289	4.05853297020161	3.07131218574006	2.33136298721844	3.05864154163494	2.48372241011262	2.2307926390433	5.52855287875997	4.51716732951245
DAB2IP	3.68692402907643	4.70527794190009	5.03662553125153	4.61007163962799	5.16600476674431	5.11149043045687	4.53238304497314	5.10322233480232	4.21195913813473
DACH1	0.453967161183653	0.901198857640378	1.19443381213261	1.4258239608105	2.6411931730182	4.15416758536215	4.50780605488353	4.60133282592947	0.0876382894552382
DACH2	0	0.00358469109925126	0.00847757789438146	0.322994025769076	0.0704942835727694	2.18049544130263	0.122230971190205	1.1201389048081	0.0346624730442322
DACT1	0.633662023097647	1.4852459637054	0.585936183587187	1.29157291222218	0.335481883867607	2.28195516787021	0.600445987547681	1.46483395833185	0.187502996448282
DACT2	4.14490781258422	1.17560060604288	3.15404635948689	1.37899761863903	2.22971619077659	4.47591108224886	3.73530554015507	3.75140266135152	3.87780804117652
DACT3	0.712422690677325	1.07620265275448	0.939336496745675	2.00751343348567	0.742336375572588	1.78815947984738	0.667459637828902	2.21897826582279	2.04179983355114
DAD1	8.46291365297902	8.5895226931912	8.76801390463241	8.45815024805756	9.07689093582469	8.81239072514557	8.87167580473037	8.60030655496725	8.51696814273751
DAG1	6.12154802192103	6.67199671301278	6.66392522428047	6.53190354366036	5.70674022813484	6.24443709790538	6.48643201603102	6.89975931073811	5.28216213733539
DAGLA	1.77407689442653	1.16389670664308	3.61337959616294	2.35478726473764	2.20277940791801	1.54456204437472	1.30349671017675	3.00396070725568	1.36576307469514
DAGLB	4.32288140127633	3.57691994280949	3.68016905057883	4.04152949488683	4.06556541862426	3.17920368845654	4.11706996103472	3.98312860006938	4.6680720252359
DAK	5.06047545807166	4.36537759558284	3.71469062346595	5.03483681047692	4.63919047964432	4.09667510102912	4.70163665836352	5.29057885420907	3.67677289493353
DALRD3	4.56183627511923	5.34127382782261	5.02233807100873	5.4423546898031	4.27570289059676	4.80196102260405	5.21973619156399	5.96108383727419	5.86298790071047
DAND5	1.5086340127804	0.18357696391845	0.139748707766532	0.412645946273523	0.285883451251598	0.970309817756113	0.598672102713736	0.0600737740227432	0.024113786105667
DAO	0.0289006935088386	0.00363124139466455	0.000666994433718939	0.00181751314696923	0.00109287064904738	0	0.00565414989374007	0.00214326191801664	0.0391406685192442
DAOA	0	0.00363742793630351	0.000663606528686653	0.00184092291282585	0.00109007062163091	0	0.00562614866463578	0.00213997457148045	0.00114867602399319
DAP	6.03966921503603	6.17886659014682	6.57244300030242	5.54088002054998	7.09103862369355	6.94870946600704	7.01722822349841	6.30951509803874	7.24851870743446
DAP3	6.1937376465126	6.46424431504061	5.51130293713981	6.30146583176265	6.15516897031483	6.23418456579303	6.26874390499721	5.96901184688564	5.40322681358234
DAPK1	2.6910206438315	2.86763220920781	4.1051961493335	3.12167789358486	2.84833930561835	3.90332562325996	2.78529609606365	5.86770672723719	3.85259317696381
DAPK2	2.61149299578468	1.57033760055856	2.61100921168902	2.27985398251846	1.88471591045145	0.515913953026365	0.621845298625468	1.30528941984525	3.26944284958438
DAPK3	4.14601974900259	4.33007431328079	4.13191456439446	3.89334182260106	4.3384101517863	3.23430249943955	4.12338146947544	4.25315123141866	3.64360687052986
DAPL1	5.40270273798135	5.66233227119527	3.34852138262798	6.69770849876876	11.0945026439411	7.63234747428978	8.1547153450086	1.6670019427759	6.66277090023275
DAPP1	2.29516964046534	3.64133793306473	2.05913961874169	0.224456471223886	2.39399958592199	0.261933810939511	1.21922862827586	0.0326795687781443	2.42213313904411
DARC	1.18089830030568	2.58971291987726	1.82320967513087	0.888789531273739	1.34777109106415	1.31485137144699	1.06014148445017	0.197367846206502	0.95813872812749
DARS	6.30414575862953	5.779209808355	5.6533581585621	6.47736307980241	6.45226447165	6.28543384682992	6.70830451231595	6.2273710374784	6.10265540216507
DARS2	5.03259370916926	4.4782373316157	3.37218305906616	4.91724937804384	4.43610985657215	4.36005589737376	4.10816980293061	5.03348731566908	3.54562618252906
DAXX	5.63193688115401	5.68714217366615	5.25804322426065	5.84749989266134	6.02620604236285	5.36994799959869	4.70853710509183	5.86703380058225	5.25266164832715
DAZ1	0	0.00369518641940765	0.000637231385666066	0.00194729589652997	0.00105509324705012	0	0.00555654633448136	0.00212609906307643	0.00124375385963902
DAZ2	0	0.00370060857848603	0.000634287709769271	0.00195016010281521	0.00105268397571337	0	0.00554342079130076	0.00212251203805311	0.00127764992178617
DAZ3	0	0.00370642356243068	0.000630260316486838	0.00197023820211919	0.00104994514023456	0	0.00551484397397016	0.00211917134287186	0.00128321421679355
DAZ4	0	0.00371219679229712	0.000626122449476735	0.00197302024162764	0.00104692460146773	0	0.00547685277415543	0.00211269593281343	0.00131858820546133
DAZAP1	6.39474768983584	6.05934900388694	5.86905386119453	5.39383351667199	6.08238283483073	4.3497778418368	5.30201519746821	6.25653498617606	5.20776091083447
DAZAP2	7.54814605268478	8.09290193161773	8.2844581470325	6.87665322876585	7.79274149882963	8.15847285920426	7.42973144212968	7.49290427766436	8.52196783853269
DAZL	0	0.00373024302312065	0.0100013968294391	0.00198560922750149	0.00104138793979452	0	0.00543965969378134	0.00210221708753369	5.54424827661353
DBF4	3.35248298012801	2.56634270056209	2.42111582538381	3.95285537717374	3.43013216252254	3.41998996656029	2.22755934149095	2.93093958450062	1.52300685076723
DBF4B	4.07482908163831	1.89858489418416	3.15652346980385	3.50838174516428	3.01084642314166	2.85328290351116	1.76698816574215	3.44140725270205	2.56536320633604
DBH	0.254436583565311	0.677379966935093	0.18299491396025	0.0581944380808583	0.15864569985667	0.257920738043455	0.594264855329542	0.261429958458943	0.281343711518906
DBI	7.87860887176455	7.5848294961413	6.68009786295281	7.58948861181824	8.13984958086625	6.11839772827274	6.58219242334329	6.2197315457767	7.25029747032307
DBN1	6.45127574312243	6.21295933515654	7.52800394312846	6.87800430418688	6.86724537507024	7.54363275355303	6.06086731583961	8.28859803781547	6.39378444709863
DBNDD1	4.5985647055809	4.8350307007754	3.56320084916665	4.84430781125789	5.41897586093449	6.36359513068087	6.43938660260984	6.63092917467181	5.04875495331798
DBNDD2	7.49290427766436	6.576769872011	4.64478613975343	6.64905019698609	6.07157562844209	4.93409089567222	5.69567874576405	5.58411496904759	6.28456206681981
DBNL	5.85826353669448	6.07698486333887	5.30851487348059	5.78824197711818	6.18215496039075	4.46236517426821	5.67682309543615	5.56235936174645	6.05100420238655
DBP	4.99305884359776	5.79213122087712	4.85614163060201	5.15661018955631	5.18345713622053	4.42880166614628	6.04645897375471	5.23226204208567	5.4866117334033
DBR1	4.00861327521827	3.93806085320457	4.61483290958598	4.04448155277207	4.40926804723229	3.44529526031594	3.91848260172984	4.32931881345683	3.82402544289873
DBT	2.42518427488046	1.9593053767833	2.36255937935681	1.94565564240701	2.38474196852202	1.93191939010004	3.19763739733572	2.0473862242229	2.10032912994934
DBX1	0.0744855152518336	0.00377830380776306	0.000581916731645056	0.00208383642707333	0.00102598637926524	0	0.0053160783026363	0.0989380181898684	0.00149343610503025
DBX2	0.148056054225557	0.00378462641577199	0.859895146161591	0.0595063511677003	0.106951404802884	0	0.0744855152518336	0.0761922112912247	0.00152010963205219
DCAF10	3.47555835173169	3.36708613320192	3.33503598884765	2.79167594082204	3.42311449792344	3.38122369741523	3.23673475652759	2.99753268623683	2.98674804049727
DCAF11	5.00541660648763	5.39330910645755	4.96849124021985	4.69352319865868	5.32859056197861	5.7740508997137	5.68286343639069	6.02919864691513	5.12627330326769
DCAF12	5.34076911644276	4.89662836068082	4.9293232766664	4.77581173374798	5.44450242219865	5.71725253057839	4.40313544650334	5.18488010230675	4.86249007427662
DCAF12L1	0.0458109788114046	0.160925736997513	1.0917600791469	0.505876705905915	0.0978119509201969	2.48720514047455	3.18863338931079	2.84833930561835	0.00757009411393916
DCAF12L2	0.231978292729159	0.0693764890649728	0.640991224675964	0.809581219198127	0.000997647349326243	1.31663351092203	1.22334840524388	2.0041270519508	0.466691325393443
DCAF13	4.94972914684919	5.19200592391818	5.14444044571383	5.53862600146708	5.69261801224328	4.40888641385237	5.17070504809165	4.73751209172923	3.75028384527439
DCAF15	7.31984821381978	5.11517061214578	5.25413065551431	6.26961669135395	4.93627233142266	6.3276277296326	6.15191948233622	6.48948706095447	4.44920940653081
DCAF16	3.16521252447583	3.03481260553927	4.23441394688233	4.39395155132707	3.59060680964954	3.97132374175444	4.29644125496993	4.8098743457343	3.0645573119627
DCAF17	3.04589933261553	3.03865618640985	3.41960239566417	3.4809720762222	2.66356391056393	3.53987470660895	3.6330417114977	2.93840229445069	3.01684803645099
DCAF4	2.86940852483321	2.93884582152156	2.74985945416739	3.80578771651903	2.95895585973895	4.07409264048385	3.93991202418151	3.67903751131103	3.6583086114255
DCAF4L1	0.283203504670713	0.0583805061860259	0.447332899151741	0.511489191226281	0.19777922957399	0.0519695635082292	0.164849595751199	0.0624523745383621	0.333972197072826
DCAF4L2	0	0.00383746529851788	0.000524698744677542	0.00208771887309928	0.000978127206571165	0	0.00520870424255069	0.00207667512352458	0.47504087488928
DCAF5	3.48714930382839	3.67790395661772	4.36233802727094	3.88372637547557	4.3691767988159	5.1091912877444	5.12118494912223	4.62001332385583	4.32856435386577
DCAF6	4.95320516427788	4.9275864590085	4.46042411366426	4.18805191984691	5.35247464658142	4.37717095878187	5.33366487836658	4.43996017025355	5.32406134492472
DCAF7	5.8806380223002	5.12442326370625	5.19535114205569	5.27178682757778	5.43701695312169	6.54565954002547	4.9095119939865	6.1722894833841	4.92240101047037
DCAF8	5.2235905199055	5.97044760920356	4.99657720651622	5.357082524534	4.70853710509183	5.72224331855948	5.5459396507889	5.82485973675743	5.03348731566908
DCAF8L1	0.0793403556239681	0.0357756591928076	0.000515433779385974	0.00213997457148045	0.000965933543096071	0	0.00514358565396488	0.00206984945048282	0.161455486152273
DCAF8L2	0.0620692681607401	0.193504433756028	0.0868216669546152	0.106156943668204	0.000949349089960059	0.130860920478009	0.0572669958150222	0.795175288268499	0.114270211202268
DCAKD	5.30251171428408	5.39486393526005	5.08403108922626	4.89190761780746	4.67977339422374	4.97111723493515	4.56104074669331	4.99394467193713	4.99835168133404
DCBLD1	2.28037347793451	3.75177219440079	2.95153669535226	2.82805349430631	3.88778259339376	2.90275259592785	2.59554567086513	2.37701099512064	2.5882648943075
DCBLD2	3.94658209208664	4.11855574904118	5.03752630858761	4.05151392785675	4.31002449654932	4.4403482918203	4.72933197173181	4.29568776475983	4.14007022002134
DCC	0.016135436979555	0.00388813395783627	0.00860392624166107	0.0225975321602389	0.0170248214098984	0.0356268091929632	0.00510915279124912	0.0414109644050424	0.00167240648574073
DCD	0	0.00389387768447171	0.000508380926545868	0.00219646345412947	0.000897470819975912	0	0.00509925635384809	0.00206633143585181	0.00167523377127991
DCDC1	0.694533191269633	0.10589482788219	0.375253782523526	0.185339849636914	2.74800967608322	0.338797142484921	0.329491960459542	0.122086378531743	0.214930375332919
DCDC2	3.3234930027715	4.4550161236293	3.35799755264084	2.34541227276969	3.34852138262798	2.75678441375874	3.13706983034409	3.65153394443237	2.31778942001501
DCDC2B	0.216457100195052	0.0778114181844575	0.128293387810412	0.00219980541083532	0.171962442831383	0.122377153050443	0.0867047689542211	0.135792194187817	0.580716273425344
DCHS1	1.29814389721626	1.45044111729038	1.18738453966011	2.81809057408259	0.919099085519374	2.88365092099004	0.997669247815356	3.90369196373077	1.25352402036786
DCHS2	0.206757984934258	0.715825384412293	0.494795192792631	0.0969377505092615	0.495189107427486	0.978650922185931	0.706594469529844	1.26242594113123	0.76578210492353
DCK	4.57996513627127	4.69677394876635	4.75515998549302	4.79153383819536	4.89233662022609	4.08335124755788	3.98239036786694	4.04781231428216	4.86801454276134
DCLK1	0.105501269878476	0.528104580290473	0.349212393645729	0.65116055671502	0.632746180298492	1.73988093011719	0.0812205251966094	0.794660900939784	0.296237484238841
DCLK2	1.17972122894032	1.83195828919826	1.51882314568243	2.02665525151907	2.54080074926065	1.39464035167277	1.88184156861987	3.0518318113777	2.10366447576555
DCLK3	0.153965223217626	0.120640662837083	0.0224222739602532	0.0390633156480083	0.112067383076864	0.0703939719879594	0.0737401803434951	0.129650229252114	0.0116518708161465
DCLRE1A	2.70743820892988	2.23936504435218	2.47772679794743	2.54178442131511	3.1354082918512	3.04121248762666	3.35524691906868	2.66924905045039	1.84879617861226
DCLRE1B	3.31591150260771	2.73733631915559	2.528470301678	2.97894058564123	2.96416682119349	2.96199849133305	3.2286135439121	3.98719896851266	3.11414627239063
DCLRE1C	3.82439313138829	3.58756901823683	3.28793986885001	3.10663492029893	3.68279575186134	3.20987971648829	3.27670836448803	2.04793582546432	2.57707589108678
DCN	5.57720039582621	7.09420861783469	5.4827969877667	5.13229921642871	5.17446953905201	6.6343285467911	4.87865619638305	5.63016692478375	5.06859858812826
DCP1A	3.96798565733271	3.59328324812375	3.73605496626208	3.91848260172984	3.35799755264084	3.45152672249459	4.44150074295094	4.43687474689003	3.14038554143681
DCP1B	4.44073033007542	5.04741536706893	5.13697717194002	4.40197580928084	4.63598998514837	5.48769857043799	5.80383535136702	5.9200233652037	4.9293232766664
DCP2	3.15404635948689	3.7143169636514	2.26235317273786	3.69444230461352	2.95764348760635	3.41609685991913	2.56144540897876	4.04706893047652	2.80990356047419
DCPS	3.9051737291408	4.48056500598292	4.7712676009383	4.45695198807894	4.38975126670286	2.75170643515245	4.50350139323239	3.74691358506235	3.74916094214088
DCST1	0.0488455188721484	0.0522340641638445	0.0184182806767891	0.0674581209011256	0.000821392350555405	0	0.0663646319227057	0.00205547480590179	0.601775517914511
DCST2	0.535111458486775	0.606644238672755	0.728039610808584	0.235464349026831	0.861479652783408	0.710475805863361	0.64375655958591	0.481957511711404	1.93135969074153
DCT	0.0157575108304187	0.0794489495036878	0.0602588527329532	0.00228637667775431	0.0213731488194698	0.051266942996967	0.775815167421761	0.0209752502904498	0.00932582910171771
DCTD	5.08494186413213	5.42267233670253	4.67008798089513	5.52351930183396	5.922128138657	5.77662173843236	6.32035379696793	5.55273179863659	5.42267233670253
DCTN1	6.20624467756611	5.58699886961921	5.72162092604	6.7917580810079	6.2273710374784	6.61188676220557	6.40528751265739	6.72380699815866	6.10187148859031
DCTN2	6.34965914440333	6.20876343648887	6.54776968650744	6.5162274685973	6.05782757640966	6.77544962488259	6.74695361283376	6.75926637580633	7.05513924362433
DCTN3	6.85394576059326	6.51934516860036	6.31762533906753	6.89292890030005	7.28273446724515	7.03681869649328	6.35241232001387	6.16981559291992	6.72862937857897
DCTN4	5.23855033907986	4.30964478348668	4.31040192829948	4.21719736320785	4.7354604390256	5.39695886156648	4.1530562370164	5.3125257759989	4.09371481477721
DCTN5	4.29267059854256	4.46584520368275	4.06334848283445	4.21346160398058	4.57247559189671	5.02545276755447	4.57759740956444	5.20727949781752	4.70204299285604
DCTN6	5.07585091311098	5.39591006544507	5.20584758459361	5.30501983793266	5.43914703612718	5.41476505215568	6.26000513731875	5.55554715814207	5.59682872479935
DCTPP1	7.47783191687735	6.3230749421639	5.46275320404831	6.84728414937233	7.61553400582908	6.70830451231595	6.59310842024544	7.73595061684537	6.70241513474699
DCUN1D1	4.30173249410746	4.09002177850834	4.98910175846377	3.86556254956932	4.52379402311522	5.25168349811599	4.03262897040727	3.75550932999673	3.92920395511958
DCUN1D2	3.68955524413563	2.13894713571131	3.26783479297164	3.07299550252825	3.08227339524215	2.7266132708064	3.77750703734961	3.26662360063578	3.08059149567235
DCUN1D3	2.86449560360365	2.06750070437934	2.65026734094979	1.88126131305046	2.45510334269915	1.80981365124965	2.19519670595018	2.13455282003357	2.44396834069878
DCUN1D4	3.13956641364713	3.24239473678595	3.39770563825974	4.09002177850834	3.83403156943061	4.15491043858021	3.48831062125226	3.07173178349049	2.71072026883346
DCUN1D5	5.09405952317536	4.4577229809228	4.62838691977693	5.03977097000031	4.42802376987077	4.37832156340759	5.1160943924022	4.45849553054892	4.17277551372263
DCX	0	0.0309128856702788	0.000446585362138039	0.0140525795160568	0.000749153381434596	0.00503457850237172	0.00499567608599487	0.109626525724948	0.00199213995476485
DCXR	6.46827555485417	6.80573871390315	6.99202514263586	7.62269539616196	6.73593099127397	8.11797860908725	9.18519929320465	7.14101990263889	6.16004828306671
DDA1	5.14117934875604	4.58747780959822	4.7906985461055	4.9798831265169	4.75065312907052	5.05776650400355	4.17277551372263	4.84810560552376	5.26539638719617
DDAH1	3.45657395913187	4.2014793904421	4.2554010251242	4.21045354735599	4.40696653036963	4.76052063390154	4.96849124021985	4.99657720651622	3.62775856992004
DDAH2	6.46726072921587	7.63721897545056	6.53190354366036	8.03073278703229	7.12146410054059	7.2937511942105	6.86860652009208	8.21193013939396	7.23260607914689
DDB1	6.48038825004618	6.4217280700032	6.45028056202846	6.20791275882192	6.21212883719954	6.82374808674217	6.70123436872949	7.28824134768917	5.08767456242748
DDB2	3.96725439183562	4.52614269780282	4.80653132034485	3.09404634466263	4.36310097361619	3.08689142086544	3.59404208425709	3.82067118216138	3.22576171103419
DDC	0.116798697745559	0.060164413666161	0.198809689026461	0.237340505482227	1.59183066701398	0.524834579237998	0.580284632645769	3.16768387832908	0.157071399273475
DDHD1	1.27906948404147	1.86737660486754	1.31244910159962	1.21394072562161	1.55415364466057	2.45610986116653	1.65271409580779	2.01483587320294	1.22750697310802
DDHD2	3.32389041195538	2.71352910355894	3.72968545096781	3.56777054697018	3.03652373001464	3.69893964546807	4.37908442592293	4.2685661405324	2.32719296961949
DDI1	0.0759768786069861	0.00411574903149947	0.0236846543393051	0.0198009464545	0.000722397823786792	0.0122290742530176	0.00496360190159334	0.0185737876139406	0.00842704865250447
DDI2	1.84472147942535	2.36514631467164	2.60810593482165	1.49065586813759	2.32615188768844	2.33396292610008	1.67828017917474	3.6182891725341	3.12376666517777
DDIT3	5.41950282368691	5.15754258287364	5.27129867270002	4.47630326400721	6.07853362498206	4.68462183999659	5.82618033064317	3.76258268976612	5.99005334806394
DDIT4	6.69770849876876	4.40466269834159	5.79407997824471	3.93953972330302	6.93177404986367	4.71995004506856	6.59093789463643	4.0670466499186	7.11826004298095
DDIT4L	0.561878519953525	1.91182271257825	0.782408061661574	0.759763896429855	0.83560082586066	1.45585086877242	3.24037615779629	1.15101061076113	3.55366891709233
DDN	0.507880882247558	0.0724770862783389	0.323876033357829	0.536338127676222	0.421057263585209	0.600891234669647	0.151408667207526	0.928362211686118	0.144917207308158
DDO	0.968646557311591	2.16250170455304	1.687182102596	0.29651062091227	2.04012232032706	1.52061484645899	0.943201730693539	0.290756787047254	2.70040442716922
DDOST	8.12883674296211	7.08944094698225	7.31230576182161	7.66939533154647	7.87860887176455	7.85222174325072	6.87936269338524	8.26388042610525	7.91483894907629
DDR1	7.55036817252833	8.22375364443339	7.77635077838725	6.92754213474879	7.40941215208525	7.47148338415761	6.65246871208639	8.05795057964978	8.71936006943769
DDR2	1.47203851647047	0.880723056391385	0.178556836281473	0.555107391997737	0.814242697732825	2.0842231566478	3.19885808177673	3.72931130411203	0.794660900939784
DDRGK1	6.09717294977466	5.96251663363939	6.4833937070817	6.75802462224952	6.26348686773375	5.39643558637067	6.98908563211536	4.7077207959323	6.28192131281932
DDT	6.96585699465987	7.28273446724515	6.52039034544023	7.33880322403895	6.23844658642862	4.97068066777878	5.18819952513163	5.69323463804234	6.34500970998089
DDTL	4.0803950211935	4.73178061958792	3.82030356503065	4.5465049568012	3.37807361559275	3.40789790798673	4.31418315388074	4.71221497314977	5.05010897323021
DDX1	5.32506254911664	4.65884213116074	4.65121246017563	5.85826353669448	5.01787648910512	5.51963468042269	5.30401083055729	6.09170469952244	5.00497681898457
DDX10	3.45191556855988	3.51146677419723	3.56167805978884	4.51131116106498	3.62321839276441	3.91034603689633	4.31947270368177	2.92215559470385	1.88471591045145
DDX11	4.974196132602	3.59518496251824	5.18915246219617	4.16049509185679	5.20823318759778	4.36689288398422	4.67815023681837	5.65155661784954	5.38707160109135
DDX11L2	0.0944553293150024	1.71384447514844	0.631387903001953	0.68165741218975	2.31988407994862	0.50151048195788	0.426729241145218	0.492441544585711	2.16961623166402
DDX17	6.66622968479092	7.19108587143926	7.04137660759932	7.08944094698225	6.60856133207485	6.62753607313617	7.02926734663166	7.13773609859208	6.69887687712725
DDX18	5.11655730836072	4.66124110155691	3.95654738271919	4.98208319214611	4.81866704315811	5.18156336016051	4.9293232766664	4.60054035240589	4.53473708485324
DDX19A	4.4058140533271	3.76778613894371	3.21599846984011	4.12412627593262	3.57996573947993	4.97330911359979	4.56380670913999	4.93583357426007	3.74391883166022
DDX19B	4.38137128838075	3.62056529768704	3.38082570806611	3.35681738027458	3.75326970832151	4.63839189030324	4.71261888979349	4.80820483124019	3.97317224740834
DDX20	3.16892021527713	3.27790918974589	3.42545567922412	3.5734969273347	3.3953356789496	3.78496770658256	3.58719094484701	4.58826729329954	3.37416061460164
DDX21	4.70976208172021	4.84473362957397	4.83924360341067	4.82537860389293	5.1702371508476	5.17306065530775	5.07585091311098	4.88804035738048	3.74242127640818
DDX23	5.64679024277873	5.52799362514021	6.01577452441505	5.51240926653654	5.90750192831424	6.06544909479897	5.66233227119527	5.75748655252194	5.64976920422691
DDX24	5.72162092604	6.03666443008638	5.75176202012026	6.08548754333221	6.15111682618576	7.33308735191864	6.44630106524288	6.13105211863807	5.87110757789763
DDX25	0.143617152960421	0.00427124307556765	2.36824229099241	2.81626996849871	0.051706782069746	2.02722342378773	1.26418749980762	2.41856777929971	0.113024380797076
DDX26B	2.25062207593408	2.22220949661883	1.7481262827756	2.2135914692841	2.75309167229469	2.82171552055124	3.49488789729892	2.60955593972572	2.47421796760163
DDX27	5.71974145944699	4.8927645238537	4.41002693957657	6.13586521698133	5.04741536706893	5.45573457000585	5.42902303195234	4.84894486647391	4.53787625926854
DDX28	3.14618304343239	3.61034335964079	2.47973241587071	3.52837377864329	3.25654332665237	3.7521491276947	3.88113305369203	4.11632815649171	3.66509028277485
DDX31	2.99278148021279	2.3062415296423	3.27670836448803	2.89298216687635	3.3871073167594	3.18412490668465	2.42010399368524	2.51955574271006	3.06286722261724
DDX3X	5.69567874576405	5.91583325964846	7.12797678677462	5.35861639119732	6.11207580274331	6.89018522307217	5.53245349142608	5.62898526047389	5.76638817685483
DDX3Y	0	0.00429425058178785	0.00039616275146009	0.00247181760780666	0.000555312958121426	0.00442278667447867	0.0048231595013937	0.00199537001013494	0.00223617173751859
DDX4	0.0615919631697389	0.00430283928546437	0.000386308787270803	0.00249185676400829	0.000524698744677542	0.0145916613380115	0.00481300371966943	0.0244838845778183	0.0192596668617466
DDX41	6.18957769856841	5.9200233652037	6.40239816157474	5.85422410568715	5.86231599282838	5.8806380223002	5.20537335304649	6.36451570385128	5.83346419375847
DDX42	5.98275975931873	5.93829873185003	6.12786910147405	5.55498691919532	5.81761762996661	6.37013689837496	5.50029568274914	6.31672447861333	4.8974824681961
DDX43	0.110161893499426	0.264718130074522	0.0110213063630326	0.0193660315949686	0.000518610609329549	0.0328973718588977	0.0048037566190804	0.0182133670724494	0.0477417057952174
DDX46	5.15707686587259	4.71913524029788	4.07704555499897	4.54768980592156	4.35509945084331	4.67733853661857	3.86297302790816	4.06778841625125	3.4035893611146
DDX47	5.84951719673428	5.5151769045319	5.77085784679986	4.65764000520782	5.53245349142608	5.65513998878856	5.46599633324505	6.73104608125044	6.01060418978446
DDX49	5.78760328337189	5.22646999577268	5.45681731759148	6.32217098821686	4.85191041438124	5.67499924529573	5.87791378119073	6.63319694230254	6.20206817244925
DDX5	7.27186823290268	6.97453963707748	7.54814605268478	6.89839581327619	7.18766977756993	7.67687456323906	6.27575726248214	7.29007231323413	7.01126751611843
DDX50	3.73643278064561	4.18879493734216	4.38898851656494	4.11743988913014	4.92326139628917	4.97812788733424	4.92801683127568	4.75968582564329	3.84442281467691
DDX51	3.49798273114395	2.50116828797679	3.01684803645099	3.75923361363709	3.30992775922193	2.9524144594051	3.71955474700047	3.86074732077366	3.80504682566472
DDX52	3.09320621950543	2.8505868229275	3.69893964546807	4.04337425446817	3.03011480107353	3.64058275487485	3.12042161806589	3.42506567892305	3.04248412633321
DDX53	0.0354776200744579	0.00436761898935919	0.000372299429803539	0.00253800452547752	0.000491104146932632	0.00686749862558305	0.00475128096866676	0.0230094663005642	0.514300953875811
DDX54	5.04650895844196	4.5441527416454	5.05010897323021	5.00409099724225	5.20776091083447	4.84936731669993	5.20870530980842	6.40819351165169	5.11195190554671
DDX55	4.411550306742	3.23308168606908	3.70943622145493	4.25390155254515	4.11409961846921	3.82957763388816	4.38936650002469	4.46816817293692	3.38671715445334
DDX56	6.35518087039363	5.87178575231098	5.45412817552146	6.41684818462596	6.21128793065644	5.85490203536547	6.11049709071796	6.53504903851301	5.98421313430239
DDX58	3.93733120819275	4.30097444407057	4.01452133619234	3.11917138734829	4.86971795131439	3.35879626740857	3.26378996975681	2.30045147936676	3.63945445547106
DDX59	3.30912713617767	4.19701062123447	3.10663492029893	3.19600217505258	3.35563835576266	3.59934517131464	3.15322327764511	3.32748560267433	3.73605496626208
DDX6	4.1638432633938	5.45735625248896	4.87950728405228	5.5201902671444	5.06047545807166	5.3372126269527	5.16647564526664	4.72035618039952	3.81322811623729
DDX60	2.59165141478612	3.36196033174501	2.44497947560291	1.51342808426759	4.57129272774709	2.76000883873323	3.36314976601469	1.35915173472741	2.86673492346548
DDX60L	2.16633335330336	2.67211459159833	2.43890440334679	1.32802184671913	3.36865885094553	2.24365537286186	2.7027475151148	1.05097944032725	2.49469516148085
DEAF1	4.4743607589557	3.73905202513444	3.96910258828917	4.8970564460203	4.32250289433997	3.84628569736011	5.71725253057839	5.69690606263991	4.25803040607208
DEC1	0	0.00444017536311802	0.000346438494637608	0.00259171138536189	0.000470661769657935	0.00424116087296161	0.00464111241629875	0.00197931186686162	0.00229321717088314
